,ctx_lens,batch_size,num_heads,head_size,block_size,dtype,qlen,trans_v,us_hip_bf16,us_triton_fp8,us_gluon_fp8,err_gluon_fp8,gluon_fp8_bandwith(TB/s),us_asm_fp8,asm_fp8_bandwith(TB/s),us_hip_fp8,perf_fp8_gluon_vs_hip,perf_fp8_gluon_vs_asm
477,512,128,"(16, 1)",128,1024,torch.bfloat16,2,False,54.04032258064515,86.31696525252522,28.644969696969802,0,0.565979421532475,,,51.84863043478258,181%,NaN
478,512,128,"(16, 1)",128,1024,torch.bfloat16,3,False,74.60670212765955,,39.63676408163278,0,0.42105608073195355,,,69.59579381443295,176%,NaN
479,512,128,"(16, 1)",128,1024,torch.bfloat16,4,False,92.08372916666679,,44.82703797979795,0,0.3829416010722971,,,212.4701224489796,474%,NaN
480,4096,4,"(16, 1)",128,1024,torch.bfloat16,1,False,17.10925999999994,23.208924502759594,15.296072525252518,0,0.250364818844609,,,15.784163265306171,103%,NaN
481,4096,4,"(16, 1)",128,1024,torch.bfloat16,2,False,19.76706122448982,30.468040404040423,18.831220000000087,0,0.20415563027847783,,,18.79429473684215,100%,NaN
482,4096,4,"(16, 1)",128,1024,torch.bfloat16,3,False,23.092859999999988,,23.992040404040452,0,0.1608617143107423,,,21.205737373737353,88%,NaN
483,4096,4,"(16, 1)",128,1024,torch.bfloat16,4,False,25.483280000000068,,26.973240000000047,0,0.14363502161402866,,,60.67702040816321,225%,NaN
484,4096,80,"(16, 1)",128,1024,torch.bfloat16,1,False,93.07993939393937,240.96593999999993,60.18989714285708,0,1.2725053899758383,,,69.89350515463926,116%,NaN
485,4096,80,"(16, 1)",128,1024,torch.bfloat16,2,False,121.93739393939394,327.8035213675212,82.71745306122445,0,0.929549797711285,,,122.7915353535354,148%,NaN
486,4096,80,"(16, 1)",128,1024,torch.bfloat16,3,False,174.03896969696976,,130.2607881231671,0,0.5925652385209454,,,156.63114285714286,120%,NaN
487,4096,80,"(16, 1)",128,1024,torch.bfloat16,4,False,210.3469292929292,,142.02985663082438,0,0.545561616733979,,,682.4753799999995,481%,NaN
488,4096,128,"(16, 1)",128,1024,torch.bfloat16,1,False,142.59018390804604,386.83938141414166,88.37034612244898,0,1.3867451587028703,,,105.88002083333339,120%,NaN
489,4096,128,"(16, 1)",128,1024,torch.bfloat16,2,False,187.01659999999995,527.6812288372091,124.86998000000006,0,0.9852166775105285,,,192.8423298969072,154%,NaN
490,4096,128,"(16, 1)",128,1024,torch.bfloat16,3,False,273.58047999999997,,207.80648351648352,0,0.594306885351886,,,248.94909090909104,120%,NaN
491,4096,128,"(16, 1)",128,1024,torch.bfloat16,4,False,327.12359183673465,,227.8078333333333,0,0.5442203602867585,,,1089.798145833334,478%,NaN
492,4097,4,"(16, 1)",128,1024,torch.bfloat16,1,False,17.052079999999986,24.08421183673476,16.26886020202011,0,0.23545163593684482,,,15.700440000000048,97%,NaN
493,4097,4,"(16, 1)",128,1024,torch.bfloat16,2,False,19.56616161616153,33.552685425685446,22.0106862626262,0,0.17470745185790917,,,18.38203999999999,84%,NaN
494,4097,4,"(16, 1)",128,1024,torch.bfloat16,3,False,23.249102040816265,,30.09669434343429,0,0.12826432124839995,,,21.470519999999986,71%,NaN
495,4097,4,"(16, 1)",128,1024,torch.bfloat16,4,False,26.08687999999998,,88.72318000000014,0,0.04367779911602582,,,59.079353535353604,67%,NaN
496,4097,80,"(16, 1)",128,1024,torch.bfloat16,1,False,99.31472000000007,255.92238000000017,63.44160350515461,0,1.2075765862640067,,,74.06216494845363,117%,NaN
497,4097,80,"(16, 1)",128,1024,torch.bfloat16,2,False,129.44874226804123,350.40879324894496,89.13406122448967,0,0.8628420735598153,,,131.078824742268,147%,NaN
498,4097,80,"(16, 1)",128,1024,torch.bfloat16,3,False,186.2484081632653,,143.48426818181818,0,0.5380843657214716,,,169.06589795918367,118%,NaN
499,4097,80,"(16, 1)",128,1024,torch.bfloat16,4,False,226.2371199999999,,216.58625183673456,0,0.3578466500169369,,,725.1647272727269,335%,NaN
500,4097,128,"(16, 1)",128,1024,torch.bfloat16,1,False,150.20768000000004,415.5954065306124,93.57591999999998,0,1.3099198167711394,,,112.0507010309278,120%,NaN
501,4097,128,"(16, 1)",128,1024,torch.bfloat16,2,False,201.19983838383857,576.460152093023,141.3018478664193,0,0.8708576072913334,,,208.4455555555555,148%,NaN
502,4097,128,"(16, 1)",128,1024,torch.bfloat16,3,False,295.1832577319587,,232.45060521739128,0,0.5314274238239532,,,269.7729898989898,116%,NaN
503,4097,128,"(16, 1)",128,1024,torch.bfloat16,4,False,353.8367599999999,,374.58012055543855,0,0.33105724690172617,,,1172.2505599999995,313%,NaN
504,512,4,"(64, 4)",128,1024,torch.bfloat16,1,False,16.742282828282846,20.956755102040802,13.1801041998936,0,0.1492365498600359,,,15.762185567010288,120%,NaN
505,512,4,"(64, 4)",128,1024,torch.bfloat16,2,False,19.251257731958894,26.664302618016958,15.500791428571468,0,0.1307389968894024,,,18.298282828282783,118%,NaN
506,512,4,"(64, 4)",128,1024,torch.bfloat16,3,False,24.31366000000006,,19.160610101010107,0,0.10887766914210593,,,22.902163265306108,120%,NaN
507,512,4,"(64, 4)",128,1024,torch.bfloat16,4,False,27.484525252525206,,20.994817500000025,0,0.10220461368211747,,,57.327687500000025,273%,NaN
508,512,80,"(64, 4)",128,1024,torch.bfloat16,1,False,71.63490721649478,125.4790505050505,36.738892191659126,0,1.0707744083989827,,,59.981978723404104,163%,NaN
509,512,80,"(64, 4)",128,1024,torch.bfloat16,2,False,107.56013043478261,168.2363516483516,48.698828282828224,0,0.832282005059193,,,106.66360000000013,219%,NaN
510,512,80,"(64, 4)",128,1024,torch.bfloat16,3,False,155.10729999999995,,71.95297510204091,0,0.5798683276626593,,,144.98512499999995,201%,NaN
511,512,80,"(64, 4)",128,1024,torch.bfloat16,4,False,193.01820408163266,,80.22067171717171,0,0.5349661542299821,,,434.93576000000047,542%,NaN
512,512,128,"(64, 4)",128,1024,torch.bfloat16,1,False,108.84117171717166,199.5252366522366,52.146201811933814,0,1.207039107274116,,,89.89487234042552,172%,NaN
513,512,128,"(64, 4)",128,1024,torch.bfloat16,2,False,164.7738787878789,268.87916957710917,71.67145632653057,0,0.9048212055322722,,,166.63812500000003,233%,NaN
514,512,128,"(64, 4)",128,1024,torch.bfloat16,3,False,240.07076000000004,,110.11590329896907,0,0.6062448760665298,,,226.7711134020617,206%,NaN
515,512,128,"(64, 4)",128,1024,torch.bfloat16,4,False,300.529979591837,,121.96168452380942,0,0.5630010035475138,,,689.5746399999996,565%,NaN
516,4096,4,"(64, 4)",128,1024,torch.bfloat16,1,False,29.327053763440805,65.56966269435928,23.977839745772314,0,0.6388562885435196,,,24.04303370786522,100%,NaN
517,4096,4,"(64, 4)",128,1024,torch.bfloat16,2,False,37.367914893617105,88.61514087912097,30.300868686868807,0,0.5075101480082316,,,34.79415909090906,115%,NaN
518,4096,4,"(64, 4)",128,1024,torch.bfloat16,3,False,49.85538947368431,,43.33965887743408,0,0.3562003808217364,,,44.804069767441874,103%,NaN
519,4096,4,"(64, 4)",128,1024,torch.bfloat16,4,False,58.00290322580648,,48.752881538461565,0,0.3178726498325167,,,176.26296,362%,NaN
520,4096,80,"(64, 4)",128,1024,torch.bfloat16,1,False,336.8670999999997,938.6912933333342,197.6218556701032,0,1.5502732382846256,,,244.29183673469407,124%,NaN
521,4096,80,"(64, 4)",128,1024,torch.bfloat16,2,False,445.21193939393964,1292.5494927659583,289.07367977648823,0,1.0639500880150035,,,457.29644444444415,158%,NaN
522,4096,80,"(64, 4)",128,1024,torch.bfloat16,3,False,657.5290204081628,,490.7862643900346,0,0.6290967827313803,,,589.3054468085105,120%,NaN
523,4096,80,"(64, 4)",128,1024,torch.bfloat16,4,False,795.4857400000006,,536.1891224489796,0,0.5780500570701592,,,2657.498714285716,496%,NaN
524,4096,128,"(64, 4)",128,1024,torch.bfloat16,1,False,529.6329199999998,1512.7492804301075,309.9790298102981,0,1.5813605163317,,,385.4297959183673,124%,NaN
525,4096,128,"(64, 4)",128,1024,torch.bfloat16,2,False,708.103292929293,2076.381670515464,459.59808959156777,0,1.0707092966877585,,,734.6569292929295,160%,NaN
526,4096,128,"(64, 4)",128,1024,torch.bfloat16,3,False,1054.1237599999988,,792.5411313131319,0,0.6233156569173157,,,954.9901263157889,120%,NaN
527,4096,128,"(64, 4)",128,1024,torch.bfloat16,4,False,1266.2630707070698,,861.9511800000004,0,0.5753349563617394,,,4252.229102040818,493%,NaN
528,4097,4,"(64, 4)",128,1024,torch.bfloat16,1,False,28.8445161290322,66.50846818181816,24.933929090909135,0,0.6145088061215457,,,23.9367272727273,96%,NaN
529,4097,4,"(64, 4)",128,1024,torch.bfloat16,2,False,37.84412765957446,91.70363108320252,33.46363181818188,0,0.4596549390073031,,,35.50272093023256,106%,NaN
530,4097,4,"(64, 4)",128,1024,torch.bfloat16,3,False,51.56065263157895,,49.67022426966295,0,0.31087695926824555,,,46.36335632183902,93%,NaN
531,4097,4,"(64, 4)",128,1024,torch.bfloat16,4,False,59.97507216494838,,120.45041626373657,0,0.12869140192890152,,,178.8674226804125,148%,NaN
532,4097,80,"(64, 4)",128,1024,torch.bfloat16,1,False,362.6954897959181,1002.0765182417589,215.767433011433,0,1.4202438972114915,,,263.3608686868687,122%,NaN
533,4097,80,"(64, 4)",128,1024,torch.bfloat16,2,False,481.38031999999976,1390.832061988305,324.4673333333333,0,0.9481215556789021,,,494.17654545454536,152%,NaN
534,4097,80,"(64, 4)",128,1024,torch.bfloat16,3,False,709.4767173913043,,542.7284629972248,0,0.5690259251136268,,,638.47644,118%,NaN
535,4097,80,"(64, 4)",128,1024,torch.bfloat16,4,False,860.6275600000005,,832.2650600000004,0,0.3724999084282119,,,2839.0818799999997,341%,NaN
536,4097,128,"(64, 4)",128,1024,torch.bfloat16,1,False,570.6814200000003,1613.7382685106372,338.14432631578944,0,1.4499956668339005,,,414.61573999999985,123%,NaN
537,4097,128,"(64, 4)",128,1024,torch.bfloat16,2,False,763.5482040816331,2231.385906552095,518.3916029684602,0,0.9495044937776951,,,795.2716565656557,153%,NaN
538,4097,128,"(64, 4)",128,1024,torch.bfloat16,3,False,1140.620816326532,,877.5727195918374,0,0.5630559088229253,,,1033.9708999999996,118%,NaN
539,4097,128,"(64, 4)",128,1024,torch.bfloat16,4,False,1369.02318,,1368.55818,0,0.36244703445548854,,,4538.7913061224435,332%,NaN
